,Text,Verified,Protected,Location,Followers,VerifiedRetweet,Source,NumTweetChars
5747,"#FridayNight is GUEZZ IT #quiz time!

So are you all ready to test your knowledge??

Download the app NOW:
https://t.co/ixaqqKrA0D 
https://t.co/uPeeOZFy31

#Guezzit #Trivia #QUIZTIME #quizday #FridayFeeling #friyay #triviafriday #games #GAMEDAY #gameapp #iosgames #Androidgames https://t.co/jsHUWvixSx",FALSE,FALSE,YES,0,NA,Twitter Web App,302
5748,"A successful Commercial Gym Setup involves designing an effective and comfortable fitness space with reliable fitness equipment. Hurry get a complete Gym-Setup in just Rs. 11,49,000/-. 
Call 9313204632 or Visit website: https://t.co/40S5vw4b4r

 #fridayfeeling #weekendvibes https://t.co/Bj5cXgUCBO",FALSE,FALSE,YES,0,NA,other,298
5749,"Happy Friday!  Because of your smile, you make life more beautiful! <U+0001F603> 

#FlowerFriday #FridayFeeling https://t.co/VnPG8Mi3R3",FALSE,FALSE,YES,1,FALSE,other,135
5750,<U+0001F601> #fridayfeeling https://t.co/4tOKrDw4wW,FALSE,FALSE,NO,1,TRUE,other,51
5751,"Music heals 
 #FridayFeeling
#MoneyProblems https://t.co/uWBwCA5K9Y",FALSE,FALSE,YES,0,NA,Twitter for iPhone,67
5752,"Happy Friday!  Because of your smile, you make life more beautiful! <U+0001F603> 

#FlowerFriday #FridayFeeling https://t.co/VnPG8Mi3R3",FALSE,FALSE,YES,1,FALSE,Twitter for iPhone,135
5753,"'Mobility leaders and Microsoft develop multi-modal trip planner' 

Interesting read by @SmartCitiesW!

https://t.co/dNnXYj0tWF

#SmartCity #SmartCities #transport #connectivity #FridayFeeling https://t.co/qbp7nTLrRu",FALSE,FALSE,YES,1,NA,other,216
5754,#FridayFeeling https://t.co/yuMYZMbEKn,FALSE,FALSE,YES,1,FALSE,Twitter for Android,38
5755,"Willow the Koala Bear

Photobombed by a Monarch Butterfly!

<U+0001F428> <U+0001F98B> <U+0001F428> <U+0001F98B> <U+0001F428> <U+0001F98B> <U+0001F428>

#FridayFeeling #PleaseMe #FlashbackFriday 

https://t.co/pLHL89w25z",FALSE,FALSE,NO,0,FALSE,Twitter for Android,219
5756,"Hey Good Morning Starshine...

https://t.co/PgRCnWVRci 

#Brexiteers #independence #Fridayfeeling
#Brexit <U+0001F31D><U+0001F33B><U+0001F49B>",FALSE,FALSE,YES,1,NA,other,142
5757,"Willow the Koala Bear

Photobombed by a Monarch Butterfly!

<U+0001F428> <U+0001F98B> <U+0001F428> <U+0001F98B> <U+0001F428> <U+0001F98B> <U+0001F428>

#FridayFeeling #PleaseMe #FlashbackFriday 

https://t.co/pLHL89w25z",FALSE,FALSE,YES,0,FALSE,other,219
5758,The weekend is nearly upon us #FridayFeeling. But did you know trade unions like @unitetheunion helped secure weekends off for workers? https://t.co/mRIizDeDJ0,FALSE,FALSE,NO,1,FALSE,Twitter for iPhone,159
5759,"�Play is the highest form of research� 
Albert Einstein. 

Science workshops inspiring children to love the world they live in. 
#FridayFeeling 
@SMWprimary @didsburymag @_KidsPlanet @KidsAllowed @mumsnetMcr @MumsDadsPublish @DidsburyRT @StVincentsPr @TimpFood @HaleAltyLife https://t.co/HA1gFQpQJV",FALSE,FALSE,YES,1,FALSE,Twitter for iPhone,298
5760,"#FridayFeeling #MorecambeAndWise

Have a smashing weekend everyone. 

Make someone smile today, it's free but worth a fortune!

Mind you...if you walking around with a smile on your face...folk will think you�re up to something!

Have fun!!

RT please <U+0001F453><U+2600> https://t.co/UzVHMsCTS8",FALSE,FALSE,NO,0,FALSE,Twitter for iPhone,296
5761,"Mistakenly sent my CV to my boss <U+0001F629><U+0001F629>. 
Under reason to leave it says ""unprofessional management"".. 
Hi @JobAdviceSA please help me find a #job. 
#FridayFeeling https://t.co/Fgs0MNx80s",FALSE,FALSE,YES,1,NA,Twitter for Android,204
5762,#Free to Enter @PowerDirectUK #Competition #Giveaway.. Simply #RT and #Follow for a chance to #Win a Russell Hobbs PowerSteam Ultra Steam Iron� Drawn 15th March 2019.. #FreebieFriday #FridayFeeling #FridayMotivation https://t.co/2tgVKjm52a,FALSE,FALSE,YES,0,FALSE,Twitter for Android,239
5763,Do you remember your #firstlove? https://t.co/n9wxB44fsi #flowers #floral #carnations #pink https://t.co/n9wxB44fsi #LifeisBeautiful #RomanceWeek #FridayFeeling  #justforyou https://t.co/kkWq7uK0Bl,FALSE,FALSE,YES,1,NA,other,197
5764,"The success of others doesn't mean, you've failed. That's their time, your time is coming just prepare yourself well to celebrate<U+0001F60E>
#FridayMotivation 
#FridayFeeling 
#FridaysForFuture",FALSE,FALSE,YES,1,FALSE,Twitter for Android,194
5765,"#FridayFeeling 
Everyone at #victoriastansfieldschoolofdance, would like to wish the following dancers the greatest success theidta Awards, @RNCMvoice, this weekend.� https://t.co/VrXSyUJmwf",FALSE,FALSE,YES,0,NA,other,190
5766,"�Tis worth remembering that;
Good days give us Happiness 
Bad days give us Experiences
Worse days teach us Lessons..
I Hope today is Great
#FridayFeeling",TRUE,FALSE,YES,1,FALSE,other,153
5767,"FREE #FiveWeeks https://t.co/ybGasyw09H

FREE #24HoursInNewYork https://t.co/ylCicpiIID

ONLY 99p/99c
#WrongPlaceWrongTime https://t.co/8Aba75JIBp

#bookboost #Londonislovinit
#IndieBooksPromo #IARTG #mybookagents #ATSocialMedia #FridayMotivation #FridayFeeling #FF #bestreads 7 https://t.co/vaOXpnN3Gf",FALSE,FALSE,YES,1,FALSE,other,302
5768,"#FridayFeeling Some people wait all week for Friday. All year for summer. All life for 'perfect' Happiness, that they forget to LIVE in the moment. The time for being HAPPY is NOW! #CarpeDiem <U+0001F40E><U+263A><U+FE0F> https://t.co/IyTQc06anN",FALSE,FALSE,YES,1,FALSE,Twitter for Android,244
5769,"Tonight live at 8pm <U+0001F557>
Catch up with local news, views ,
and events around Torbay -together with a little light hearted <U+0001F49E> banter !!
I haven't the foggiest what we will be tweeting about #Fog <U+0001F440><U+0001F602>

#fridayfeeling <U+0001F643>

#BoostTorbay <U+0001F680> https://t.co/yXsGYm16HG",FALSE,FALSE,YES,1,FALSE,Twitter for iPhone,316
5770,"�Play is the highest form of research� 
Albert Einstein. 

Science workshops inspiring children to love the world they live in. 
#FridayFeeling 
@SMWprimary @didsburymag @_KidsPlanet @KidsAllowed @mumsnetMcr @MumsDadsPublish @DidsburyRT @StVincentsPr @TimpFood @HaleAltyLife https://t.co/HA1gFQpQJV",FALSE,FALSE,YES,0,NA,Twitter for iPhone,298
5771,"If you want to change your life.
Change your internal 
Dialogue.

#Believe 
#FridayFeeling 
#FridayMotivation https://t.co/Akhkk3U5Y9",FALSE,FALSE,YES,0,TRUE,other,133
5772,"Happy Friday!  Because of your smile, you make life more beautiful! <U+0001F603> 

#FlowerFriday #FridayFeeling https://t.co/VnPG8Mi3R3",FALSE,FALSE,NO,0,FALSE,Twitter for iPhone,135
5773,"Good day everyone!!! Positive day ahead, no matter what happens!

#FridayFeeling #FridayMotivation #GoodMorningTwitterland",FALSE,FALSE,YES,0,NA,Twitter Web App,122
5774,"@Spencerjames211 @aLAURA2019 @Tana_Pato @SpiritRider1 @swydersk @Texas_Gains @Ruby2211250220 @ginestarros @TopTwistedSoul2 @kittymayo7101 @Luca25__ @MateuszObidowsk <U+0001F408>#FRIDAYFEELING<U+0001F408>
#GAINWITHPETAL #WolfDrive
#TM_RUBY #SpencerDrive

@aLAURA2019
@Tana_Pato
@SpiritRider1
@swydersk<U+0001F499>
@Texas_Gains 
@randialso 
@Ruby2211250220 
@ginestarros
@TopTwistedSoul2
@kittymayo7101
@Luca25__
@MateuszObidowsk

#SCSGAIN #LauSDV
#randialso #BrettCateley https://t.co/g8jFlPX6dI",FALSE,FALSE,YES,1,FALSE,Twitter for Android,494
5775,"The whole game is about juggling fun with responsibility. Do make sure it stays this way.
Let's stay #NotOut!
#NotOutIndia #AreYouReady #GameChanger #fridayfun #FridayThoughts #FridayFeeling #StayTuned #fun https://t.co/KMEFd0pjaI",FALSE,FALSE,NO,0,FALSE,other,230
5776,Morning Twitterland <U+0001F601>well I certainly have that #FridayFeeling as the 1st shots taken by @pavlovaandcream @CulinaSocialis from the #Manchesterkitchensocial event of my bakes are here <U+0001F60D>I am excited to see the rest <U+0001F970> #TwitterBakeAlong #bakedwithlove #FridayMotivation https://t.co/fi2vExlaeI,FALSE,FALSE,YES,0,FALSE,Twitter for Android,322
5777,We're hoping to have a new episode for you next week... all about GAME SHOWS! Just got to convince Mum to finish recording it. #podcast #BritPodScene #podernfamily #underdogpods #comedy #funny #FridayFeeling https://t.co/FTedOpF8ZU,FALSE,FALSE,YES,1,FALSE,Twitter for iPhone,231
5778,"Happy Friday!  Because of your smile, you make life more beautiful! <U+0001F603> 

#FlowerFriday #FridayFeeling https://t.co/VnPG8Mi3R3",FALSE,FALSE,YES,0,FALSE,Twitter for Android,135
5779,"Willow the Koala Bear

Photobombed by a Monarch Butterfly!

<U+0001F428> <U+0001F98B> <U+0001F428> <U+0001F98B> <U+0001F428> <U+0001F98B> <U+0001F428>

#FridayFeeling #PleaseMe #FlashbackFriday 

https://t.co/pLHL89w25z",FALSE,FALSE,YES,0,FALSE,Twitter for iPhone,219
5780,"Looking for a new addition to the family? There are HUNDREDS of dogs in #rescue across the UK &amp; @Penny2449 tweets most of them <U+0001F601><U+0001F606>�Please #FF/follow to find your new buddy.

#AdoptDontShop #RescueDogs #DogsOfTwitter #FridayMotivation #ThisMorning @thismorning #FridayFeeling https://t.co/gOW6Qv9D6D",FALSE,FALSE,YES,1,NA,other,323
5781,"The more you reject the things you can't face the worse you make of it.....

Let's go all out to vote, please vote wisely
#FridayThoughts 
#FridayFeeling 
#FridayMotivation 
#HappyWeekend 
#happyfriday 
#election",FALSE,FALSE,YES,1,NA,Twitter for Android,212
5782,We LOVE this by @thebeautycrop on Instagram <U+0001F64C> #FridayFeeling https://t.co/SBde3cJMlj,FALSE,FALSE,YES,1,NA,other,95
5783,"#<U+0927><U+0928>_<U+0927><U+0928>_<U+0938><U+0924><U+0917><U+0941><U+0930><U+0941>_<U+0924><U+0947><U+0930><U+093E>_<U+0939><U+0940>_<U+0906><U+0938><U+0930><U+093E> 
@Gurmeetramrahim 
@derasachasauda 
@insanshobha 
@insan_honey 
#EducateYouth_DevelopNation
#FridayFeeling 
#FridayMotivation 
<U+0938><U+0902><U+0924> @Gurmeetramrahim <U+0938><U+093F><U+0902><U+0939> <U+091C><U+0940> <U+0907><U+0928><U+094D><U+0938><U+093E><U+0902> <U+0915><U+0947> #<U+0905><U+0928><U+092E><U+094B><U+0932>_<U+0935><U+091A><U+0928>
           <U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447><U+0001F447> https://t.co/WsVUJCoeJp",FALSE,FALSE,YES,1,FALSE,Twitter for Android,638
5784,�Giving up doesn't always mean you're weak. Sometimes it means you are strong and smart enough to let go and move on.� #FridayFeeling,FALSE,FALSE,YES,0,NA,Twitter for iPhone,133
5785,"Today and going into the weekend - try defining yourself by who you are, rather than what you have and what you do. It�s tricky, and may take a few attempts to sit right- if you�re not sure at first, ask and the answer will come. Share it #WhoAmI #FridayFeeling #FridayMotivation https://t.co/xTCW2h8fRW",FALSE,FALSE,YES,1,NA,Twitter for iPhone,303
5786,"Good morning real people, just because it'snt working doesn't mean you should give up, it's either you try another way or an alternative but don't give up!! There's more to life than money
#FridayFeeling
#FridayMotivation
#FridayThoughts",FALSE,FALSE,YES,0,NA,Twitter for Android,237
5787,"#FridayFeeling #MorecambeAndWise

Have a smashing weekend everyone. 

Make someone smile today, it's free but worth a fortune!

Mind you...if you walking around with a smile on your face...folk will think you�re up to something!

Have fun!!

RT please <U+0001F453><U+2600> https://t.co/UzVHMsCTS8",FALSE,FALSE,YES,0,FALSE,other,296
5788,#CampFire #FridayFeeling #FridayMotivation https://t.co/2Gcfynd9He,FALSE,FALSE,YES,1,NA,Twitter for Android,66
5789,#CampFire #Baby #Sacramento #FridayMotivation #FridayFeeling https://t.co/TePhR9aLDU,FALSE,FALSE,YES,1,NA,Twitter for Android,84
5790,#CampFire #FridayFeeling #FridayMotivation https://t.co/yinA1y4ooX,FALSE,FALSE,YES,1,NA,Twitter for Android,66
5791,#FridayFeeling mood https://t.co/dBwoGbwe8P,FALSE,FALSE,NO,0,NA,Twitter for Android,43
5792,#FridayFeeling https://t.co/yuMYZMbEKn,FALSE,FALSE,YES,1,FALSE,Twitter for Android,38
5793,#FridayFeeling Effectively a summary of our mood this week. Always a busy one looking after our fantastic guests and planning future activities. But we made it. https://t.co/23T3WeLECt,FALSE,FALSE,YES,0,FALSE,other,184
5794,"#FridayFeeling Some people wait all week for Friday. All year for summer. All life for 'perfect' Happiness, that they forget to LIVE in the moment. The time for being HAPPY is NOW! #CarpeDiem <U+0001F40E><U+263A><U+FE0F> https://t.co/IyTQc06anN",FALSE,FALSE,YES,1,FALSE,Twitter Web App,244
5795,"We say Vote not fight
Your vote is your choice,
Your choice us your vote.
Let's do away with violence this election time <U+0001F603>
.
#ValentinesDay #AlexUnusualAt23 #mensconference19 #TeamTolex #HappyValentinesDay2019 #Unpacked #election #ElectionsBet 
#MyIndomieMyRecipe #FridayFeeling https://t.co/fejf24H1dL",FALSE,FALSE,YES,1,NA,Twitter for Android,313
5796,"Working from now till @GameBlast event <U+0001F49A><U+0001F49C> this is going to be epic <U+0001F49A><U+0001F49C>

#twitch #SupportSmallStreamers #lurkforce #FridayFeeling #TheHypeZone #mixerstreamer  #YoutubeGaming #StreamerNetwork #PvE #specialeffect",FALSE,FALSE,YES,0,NA,Twitter for Android,252
5797,"Our first competition of the year and we are giving away Luxury Memory Foam Pillows! 
Simply #Follow us &amp; #Retweet to enter, share with your friends too!
#FreebieFriday #freebies #Competition #giveaway #FridayMotivation 
#FridayFeeling #prize #entertowin #win #goodies https://t.co/tOT7hvYRQZ",FALSE,FALSE,YES,0,FALSE,Twitter for Android,296
5798,Did you know you can share your unique hairstyle tips with the world and slay while at it?<U+0001F929> Reinvent yourself today by getting a personal blog. Get started by calling us on 0720 502 500 to learn more. #FridayFeeling #FeelGoodFriday #FridayMotivation https://t.co/zN26J8mJqJ,FALSE,FALSE,YES,1,NA,other,284
5799,"#FridayFeeling  Dear Mr. President .@realDonaldTrump: There is no way in the world #DemocratsHateAmerica have negotiated in good faith. This bill is poisoned!!!
PLEASE  PLEASE PLEASE
<U+0001F6A8>#DontSignTheBill <U+0001F6A8>
#BuildTheWall #Trump2020LandSlide https://t.co/L6XBWKaPfl",FALSE,FALSE,NO,1,FALSE,Twitter for Android,282
5800,"Interviewer : tell me more about yourself.
Me : I'm a child of God who is using Nedbank &amp; Fnb.. Even EWallet ayingi ngiphi ma pimples.
Interviewer : Noo <U+0001F602><U+0001F602><U+0001F602> I meant your character.
#FridayThoughts #fridayfeeling",FALSE,FALSE,YES,1,FALSE,Twitter for iPhone,248
5801,"5* You're there with the writer every step! https://t.co/8Aba761jsX #bookboost #Londonislovinit
#IndieBooksPromo #IARTG #mybookagents #ATSocialMedia #mustreads #reading #FridayMotivation #FRIDAYFEELING #FridayReads #weekendvibes #weekendreads 
#TrueCrime
#truestory #marbella https://t.co/CaiwbplbOO",FALSE,FALSE,YES,1,FALSE,other,299
5802,"The exhilarating work of Madrid-based artist Alicia Mart�n clearly falls into the latter category
#FridayFeeling #Art https://t.co/zVjGhqDzqx",FALSE,FALSE,YES,1,NA,other,141
5803,#FridayFeeling Another of our historic #fingerpost signs has been restored. This one is at Caldbeck Fell looks fantastic on this cold Friday morning. #Cumbria https://t.co/oiRUcYCCeF,FALSE,FALSE,YES,1,FALSE,other,182
5804,"Done let your happiness be dependent on anyone or anything. 
#FridayFeeling #KaraboMotivates https://t.co/CFTfoMsuCw",FALSE,FALSE,YES,1,TRUE,Twitter for Android,116
5805,"If you want to change your life.
Change your internal 
Dialogue.

#FridayFeeling 
#FridayMotivation https://t.co/Vjc09v2vXi",FALSE,FALSE,NO,0,FALSE,Twitter for Android,123
5806,"Do you know? 
You can get much more with a kind word and a *GUN* <U+0001F52B> , than you can with a kind word alone...

#FridayThoughts 
#FridayFeeling 
#NextLevel",FALSE,FALSE,YES,1,FALSE,Twitter for Android,163
5807,"Our first competition of the year and we are giving away Luxury Memory Foam Pillows! 
Simply #Follow us &amp; #Retweet to enter, share with your friends too!
#FreebieFriday #freebies #Competition #giveaway #FridayMotivation 
#FridayFeeling #prize #entertowin #win #goodies https://t.co/tOT7hvYRQZ",FALSE,FALSE,YES,0,FALSE,Twitter Web App,296
5808,I�ve got that #FridayFeeling and it�s good! #MrDanielMatthews <U+2615><U+FE0F><U+0001F44D><U+0001F3FB> https://t.co/u9rCYqsdjQ,FALSE,FALSE,YES,1,NA,Twitter for iPhone,126
5809,"Good morning from @TheBelfryHotel on a #mentalhealthwellbeing break 

#fridayfeeling #weekendgetaway https://t.co/nVtZF80xGa",TRUE,FALSE,YES,1,NA,Twitter for iPhone,124
5810,#Free to Enter @PowerDirectUK #Competition #Giveaway.. Simply #RT and #Follow for a chance to #Win a Russell Hobbs PowerSteam Ultra Steam Iron� Drawn 15th March 2019.. #FreebieFriday #FridayFeeling #FridayMotivation https://t.co/2tgVKjm52a,FALSE,FALSE,NO,0,FALSE,Twitter for iPhone,239
5811,"We have that #FridayFeeling @AWSRecruitment as we are delighted to be working with @CHSScotland on a number of #fundraising #charityjobs due to growth within the team: alan@awsrecruitment.co.uk / link below @donnamckayAWS 
https://t.co/R6LXZkP9XM",FALSE,FALSE,NO,0,FALSE,Twitter for Android,246
5812,Coming to the slow realisation that it's almost the weekend <U+0001F603> #FridayFeeling https://t.co/dyHFjHM8QL,TRUE,FALSE,YES,1,NA,other,111
5813,"That""s #FridayFeeling !!!

#StormHour #photography
#oceans #ocean #sextou
#science #technology
#surf  #sports #beach

 https://t.co/ebwOh9lQqX",FALSE,FALSE,YES,1,FALSE,Twitter for Android,142
5814,"#Travel is always a #dream ...
#Copacabana #beach 
#RiodeJaneiro #Brazil 

#StormHour #photography
#oceans #boat #FridayFeeling https://t.co/dYqNP69Whb",FALSE,FALSE,YES,1,FALSE,Twitter for Android,151
5815,"Happy Friday!  Because of your smile, you make life more beautiful! <U+0001F603> 

#FlowerFriday #FridayFeeling https://t.co/VnPG8Mi3R3",FALSE,FALSE,YES,0,FALSE,other,135
5816,#Free to Enter @PowerDirectUK #Competition #Giveaway.. Simply #RT and #Follow for a chance to #Win a Russell Hobbs PowerSteam Ultra Steam Iron� Drawn 15th March 2019.. #FreebieFriday #FridayFeeling #FridayMotivation https://t.co/2tgVKjm52a,FALSE,FALSE,YES,0,FALSE,Twitter for Android,239
5817,"#TechnoWise_India #FridayFacts #fridayfeeling 
#joboftheday ~ Digital Marketing Exec. , 2+ yrs.
#itjobs #digitalmarketing #jobs #ahmedabad #hiring #hr 

https://t.co/fvTfcYI5eA
They died while doing their ""job"" / ""passion"" for ""nation"" 
#RIPBraveHearts #PulwamaAttack https://t.co/tAWi9IHLVL",FALSE,FALSE,NO,0,FALSE,Twitter for Android,291
5818,"'<U+0927><U+093E><U+0928> <U+0915><U+093E> <U+0915><U+091F><U+094B><U+0930><U+093E>' <U+0939><U+092E><U+093E><U+0930><U+0947> <U+0926><U+0947><U+0936> <U+0915><U+093E><U+0964> <U+0915><U+091A><U+094D><U+091A><U+0947> <U+0918><U+0930> <U+0910><U+0938><U+0947> <U+092C><U+0921><U+093C><U+0947>�<U+092C><U+0921><U+093C><U+0947> <U+0915><U+093F> <U+092A><U+0942><U+091B><U+094B> <U+092E><U+0924><U+0964>
 <U+0926><U+093E><U+0932><U+093E><U+0928> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0915><U+0941><U+0920><U+093E><U+0930>, <U+0915><U+0941><U+0920><U+093E><U+0930> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0917><U+094B><U+0932> <U+0917><U+0932><U+093F><U+092F><U+093E><U+0930><U+0947> <U+0906><U+0902><U+0917><U+0928> <U+0915><U+094B> <U+091C><U+094B><U+0921><U+093C><U+0924><U+0947> <U+0939><U+0941><U+090F><U+0964>

#Chhattisgarh #RuralIndia #FridayFeeling 
@GoChhattisgarh @bhupeshbaghel @manishakuls 
https://t.co/WLkvME6oxW",TRUE,FALSE,YES,1,NA,other,934
